id,name,type,price,shipping_price,description_length,reviews,product_images,product_videos,advertisement,date_listed,user_id,item_id,date_created,date_cart_transition,total_days_before_cart_creation,became_order
1347,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1347,3,2025-03-28,2025-03-28,78.0,1
1348,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1348,13,2025-04-04,2025-04-11,75.0,0
1349,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1349,9,2025-04-03,2025-04-03,76.0,1
1350,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1350,10,2025-03-22,2025-03-22,69.0,0
1351,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1351,4,2025-03-21,2025-03-21,65.0,1
1352,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1352,5,2025-03-24,2025-03-24,59.0,1
1353,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1353,3,2025-03-22,2025-03-22,72.0,1
1354,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1354,1,2025-03-11,2025-03-11,65.0,0
1355,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1355,6,2025-03-10,2025-03-10,54.0,1
1356,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1356,1,2025-03-23,2025-03-30,77.0,0
1357,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1357,13,2025-03-14,2025-03-14,54.0,1
1358,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1358,11,2025-03-27,2025-04-03,60.0,0
1359,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1359,12,2025-03-22,2025-03-22,63.0,1
1360,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1360,12,2025-04-01,2025-04-01,73.0,1
1361,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1361,10,2025-03-06,2025-03-06,53.0,0
1362,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1362,8,2025-03-30,2025-03-30,66.0,0
1363,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1363,2,2025-04-02,2025-04-02,63.0,1
1364,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1364,11,2025-04-02,2025-04-09,66.0,0
1365,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1365,15,2025-03-14,2025-03-21,49.0,0
1366,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1366,8,2025-03-19,2025-03-19,55.0,0
1367,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1367,13,2025-03-13,2025-03-13,53.0,0
1368,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1368,13,2025-03-19,2025-03-19,59.0,1
1369,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1369,15,2025-03-06,2025-03-06,41.0,1
1370,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1370,15,2025-03-20,2025-03-20,55.0,1
1371,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1371,11,2025-03-28,2025-03-28,61.0,0
1372,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1372,8,2025-03-26,2025-03-26,62.0,1
1373,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1373,10,2025-03-29,2025-03-29,76.0,0
1374,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1374,13,2025-03-23,2025-03-23,63.0,1
1375,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1375,10,2025-03-13,2025-03-20,60.0,0
1376,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1376,8,2025-03-18,2025-03-18,54.0,1
1377,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1377,1,2025-03-16,2025-03-23,70.0,0
1378,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1378,12,2025-04-03,2025-04-03,75.0,1
1379,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1379,8,2025-03-27,2025-04-03,63.0,0
1380,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1380,4,2025-03-18,2025-03-18,62.0,1
1381,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1381,15,2025-03-07,2025-03-07,42.0,1
1382,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1382,5,2025-03-29,2025-03-29,64.0,1
1383,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1383,14,2025-03-29,2025-04-05,76.0,0
1384,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1384,14,2025-03-11,2025-03-18,58.0,0
1385,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1385,15,2025-03-27,2025-03-27,62.0,1
1386,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1386,4,2025-04-02,2025-04-02,77.0,1
1387,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1387,2,2025-03-16,2025-03-16,46.0,1
1388,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1388,8,2025-03-17,2025-03-17,53.0,0
1389,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1389,11,2025-03-12,2025-03-12,45.0,0
1390,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1390,6,2025-03-19,2025-03-19,63.0,1
1391,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1391,6,2025-03-22,2025-03-22,66.0,1
1392,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1392,4,2025-03-03,2025-03-03,47.0,1
1393,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1393,13,2025-03-26,2025-04-02,66.0,0
1394,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1394,7,2025-03-07,2025-03-07,56.0,1
1395,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1395,6,2025-03-22,2025-03-22,66.0,1
1396,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1396,1,2025-04-01,2025-04-08,86.0,0
1397,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1397,10,2025-03-15,2025-03-15,62.0,0
1398,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1398,13,2025-04-01,2025-04-01,72.0,1
1399,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1399,14,2025-03-04,2025-03-11,51.0,0
1400,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1400,14,2025-04-03,2025-04-03,81.0,0
1401,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1401,3,2025-03-21,2025-03-21,71.0,1
1402,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1402,4,2025-03-18,2025-03-18,62.0,1
1403,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1403,3,2025-03-19,2025-03-19,69.0,1
1404,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1404,7,2025-03-25,2025-03-25,74.0,0
1405,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1405,15,2025-03-24,2025-03-31,59.0,0
1406,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1406,2,2025-03-15,2025-03-15,45.0,1
1407,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1407,14,2025-03-22,2025-03-29,69.0,0
1408,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1408,7,2025-03-13,2025-03-13,62.0,1
1409,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1409,15,2025-03-14,2025-03-14,49.0,1
1410,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1410,7,2025-03-23,2025-03-23,72.0,0
1411,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1411,8,2025-03-21,2025-03-21,57.0,1
1412,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1412,6,2025-03-21,2025-03-21,65.0,1
1413,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1413,6,2025-03-27,2025-03-27,71.0,1
1414,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1414,8,2025-03-28,2025-03-28,64.0,1
1415,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1415,12,2025-04-05,2025-04-05,77.0,1
1416,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1416,8,2025-03-18,2025-03-18,54.0,0
1417,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1417,6,2025-03-22,2025-03-22,66.0,1
1418,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1418,15,2025-04-04,2025-04-04,70.0,1
1419,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1419,2,2025-03-26,2025-03-26,56.0,1
1420,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1420,4,2025-03-13,2025-03-13,57.0,1
1421,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1421,7,2025-03-22,2025-03-22,71.0,1
1422,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1422,6,2025-03-20,2025-03-20,64.0,1
1423,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1423,9,2025-03-13,2025-03-13,55.0,1
1424,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1424,7,2025-03-17,2025-03-24,66.0,0
1425,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1425,6,2025-03-23,2025-03-23,67.0,1
1426,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1426,1,2025-03-22,2025-03-22,76.0,0
1427,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1427,10,2025-04-01,2025-04-08,79.0,0
1428,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1428,8,2025-03-20,2025-03-20,56.0,0
1429,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1429,4,2025-03-28,2025-03-28,72.0,1
1430,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1430,3,2025-03-19,2025-03-26,69.0,0
1431,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1431,12,2025-04-03,2025-04-03,75.0,1
1432,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1432,13,2025-03-08,2025-03-15,48.0,0
1433,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1433,1,2025-03-15,2025-03-15,69.0,0
1434,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1434,9,2025-03-28,2025-03-28,70.0,1
1435,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1435,3,2025-03-20,2025-03-20,70.0,1
1436,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1436,8,2025-04-02,2025-04-02,69.0,1
1437,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1437,14,2025-03-24,2025-03-24,71.0,0
1438,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1438,14,2025-03-08,2025-03-08,55.0,0
1439,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1439,15,2025-03-17,2025-03-24,52.0,0
1440,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1440,6,2025-03-26,2025-03-26,70.0,1
1441,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1441,12,2025-03-27,2025-03-27,68.0,1
1442,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1442,11,2025-03-14,2025-03-21,47.0,0
1443,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1443,12,2025-03-11,2025-03-11,52.0,1
1444,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1444,9,2025-03-15,2025-03-15,57.0,1
1445,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1445,3,2025-03-19,2025-03-19,69.0,1
1446,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1446,3,2025-04-02,2025-04-02,83.0,0
1447,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1447,14,2025-03-31,2025-04-07,78.0,0
1448,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1448,13,2025-03-31,2025-03-31,71.0,1
1449,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1449,12,2025-03-16,2025-03-16,57.0,1
1450,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1450,14,2025-03-17,2025-03-17,64.0,0
1451,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1451,10,2025-03-11,2025-03-18,58.0,0
1452,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1452,12,2025-03-16,2025-03-16,57.0,1
1453,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1453,5,2025-03-19,2025-03-19,54.0,1
1454,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1454,12,2025-03-14,2025-03-14,55.0,1
1455,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1455,11,2025-03-27,2025-03-27,60.0,0
1456,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1456,1,2025-03-07,2025-03-07,61.0,0
1457,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1457,13,2025-03-16,2025-03-16,56.0,1
1458,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1458,6,2025-03-15,2025-03-15,59.0,1
1459,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1459,3,2025-03-26,2025-03-26,76.0,1
1460,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1460,13,2025-03-29,2025-03-29,69.0,1
1461,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1461,12,2025-04-01,2025-04-01,73.0,1
1462,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1462,7,2025-03-21,2025-03-28,70.0,0
1463,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1463,12,2025-03-22,2025-03-22,63.0,1
1464,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1464,8,2025-03-25,2025-03-25,61.0,1
1465,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1465,14,2025-03-25,2025-03-25,72.0,0
1466,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1466,2,2025-03-17,2025-03-17,47.0,1
1467,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1467,3,2025-03-20,2025-03-20,70.0,0
1468,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1468,12,2025-03-28,2025-03-28,69.0,1
1469,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1469,8,2025-03-31,2025-04-07,67.0,0
1470,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1470,8,2025-03-25,2025-03-25,61.0,0
1471,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1471,12,2025-03-23,2025-03-23,64.0,1
1472,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1472,14,2025-03-24,2025-03-24,71.0,0
1473,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1473,1,2025-03-12,2025-03-12,66.0,0
1474,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1474,15,2025-03-29,2025-04-05,64.0,0
1475,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1475,7,2025-03-27,2025-03-27,76.0,1
1476,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1476,13,2025-03-07,2025-03-14,47.0,0
1477,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1477,5,2025-03-14,2025-03-14,49.0,1
1478,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1478,10,2025-03-13,2025-03-13,60.0,0
1479,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1479,2,2025-03-31,2025-03-31,61.0,1
1480,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1480,10,2025-03-30,2025-03-30,77.0,0
1481,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1481,8,2025-03-12,2025-03-12,48.0,1
1482,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1482,8,2025-03-20,2025-03-20,56.0,1
1483,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1483,3,2025-04-02,2025-04-09,83.0,0
1484,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1484,2,2025-03-30,2025-03-30,60.0,1
1485,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1485,1,2025-04-02,2025-04-02,87.0,0
1486,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1486,8,2025-03-17,2025-03-17,53.0,1
1487,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1487,4,2025-03-22,2025-03-22,66.0,1
1488,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1488,6,2025-03-28,2025-03-28,72.0,1
1489,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1489,12,2025-04-01,2025-04-01,73.0,1
1490,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1490,1,2025-03-22,2025-03-22,76.0,0
1491,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1491,8,2025-04-02,2025-04-02,69.0,1
1492,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1492,2,2025-03-24,2025-03-24,54.0,1
1493,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1493,1,2025-03-07,2025-03-07,61.0,0
1494,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1494,5,2025-03-16,2025-03-16,51.0,1
1495,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1495,3,2025-03-21,2025-03-21,71.0,1
1496,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1496,9,2025-03-25,2025-03-25,67.0,1
1497,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1497,9,2025-04-05,2025-04-05,78.0,1
1498,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1498,6,2025-03-20,2025-03-20,64.0,1
1499,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1499,8,2025-03-30,2025-03-30,66.0,1
1500,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1500,15,2025-03-23,2025-03-23,58.0,0
1501,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1501,7,2025-03-15,2025-03-15,64.0,1
1502,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1502,6,2025-03-21,2025-03-21,65.0,1
1503,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1503,13,2025-03-21,2025-03-21,61.0,0
1504,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1504,7,2025-03-27,2025-03-27,76.0,0
1505,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1505,3,2025-03-20,2025-03-20,70.0,1
1506,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1506,3,2025-03-27,2025-03-27,77.0,1
1507,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1507,14,2025-03-10,2025-03-17,57.0,0
1508,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1508,11,2025-04-01,2025-04-08,65.0,0
1509,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1509,2,2025-03-28,2025-03-28,58.0,1
1510,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,1510,4,2025-03-26,2025-03-26,70.0,1
1511,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1511,8,2025-03-25,2025-04-01,61.0,0
1512,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1512,6,2025-03-27,2025-03-27,71.0,1
1513,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1513,9,2025-03-14,2025-03-14,56.0,1
1514,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1514,11,2025-03-24,2025-03-31,57.0,0
1515,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1515,3,2025-03-03,2025-03-03,53.0,0
1516,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1516,10,2025-03-15,2025-03-15,62.0,0
1517,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1517,10,2025-03-25,2025-03-25,72.0,0
1518,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1518,10,2025-03-13,2025-03-20,60.0,0
1519,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1519,1,2025-03-21,2025-03-28,75.0,0
1520,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1520,13,2025-03-15,2025-03-15,55.0,1
1521,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1521,5,2025-03-29,2025-03-29,64.0,1
1522,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1522,3,2025-03-30,2025-03-30,80.0,1
1523,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1523,14,2025-03-21,2025-03-21,68.0,0
1524,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1524,11,2025-03-18,2025-03-18,51.0,0
1525,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1525,5,2025-03-26,2025-03-26,61.0,1
1526,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1526,14,2025-03-12,2025-03-12,59.0,0
1527,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1527,1,2025-03-21,2025-03-21,75.0,0
1528,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1528,10,2025-03-17,2025-03-17,64.0,0
1529,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1529,7,2025-03-30,2025-03-30,79.0,0
1530,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1530,3,2025-03-17,2025-03-17,67.0,0
1531,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1531,8,2025-03-11,2025-03-18,47.0,0
1532,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1532,10,2025-03-16,2025-03-23,63.0,0
1533,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1533,15,2025-03-24,2025-03-24,59.0,1
1534,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1534,15,2025-03-19,2025-03-19,54.0,1
1535,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1535,12,2025-03-31,2025-03-31,72.0,1
1536,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1536,12,2025-03-26,2025-03-26,67.0,1
1537,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1537,15,2025-03-25,2025-03-25,60.0,0
1538,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1538,5,2025-03-27,2025-03-27,62.0,1
1539,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1539,6,2025-03-17,2025-03-17,61.0,1
1540,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1540,10,2025-03-21,2025-03-21,68.0,0
1541,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1541,8,2025-03-16,2025-03-23,52.0,0
1542,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1542,3,2025-03-05,2025-03-05,55.0,0
1543,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1543,12,2025-03-12,2025-03-12,53.0,1
1544,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,1544,14,2025-03-30,2025-04-06,77.0,0
1545,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1545,2,2025-03-14,2025-03-14,44.0,1
1546,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1546,13,2025-03-21,2025-03-21,61.0,1
1547,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1547,9,2025-04-04,2025-04-04,77.0,1
1548,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1548,6,2025-03-12,2025-03-12,56.0,1
1549,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1549,10,2025-04-02,2025-04-02,80.0,0
1550,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,1550,2,2025-03-08,2025-03-08,38.0,1
1551,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1551,5,2025-03-26,2025-03-26,61.0,1
1552,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1552,9,2025-03-13,2025-03-13,55.0,1
1553,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,1553,15,2025-03-27,2025-04-03,62.0,0
1554,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1554,9,2025-03-12,2025-03-12,54.0,1
1555,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,1555,3,2025-03-31,2025-03-31,81.0,0
1556,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,1556,6,2025-03-14,2025-03-14,58.0,1
1557,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1557,8,2025-03-15,2025-03-15,51.0,1
1558,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1558,13,2025-03-12,2025-03-12,52.0,1
1559,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,1559,5,2025-03-27,2025-03-27,62.0,1
1560,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1560,10,2025-03-20,2025-03-27,67.0,0
1561,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,1561,1,2025-04-03,2025-04-10,88.0,0
1562,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1562,7,2025-03-22,2025-03-22,71.0,1
1563,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1563,10,2025-03-16,2025-03-16,63.0,0
1564,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,1564,13,2025-03-19,2025-03-19,59.0,1
1565,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1565,11,2025-03-16,2025-03-23,49.0,0
1566,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,1566,9,2025-03-14,2025-03-14,56.0,1
1567,game,software,468.83,0,385,158,2,14,28296,2025-01-10,1567,7,2025-03-20,2025-03-20,69.0,0
1568,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,1568,11,2025-04-02,2025-04-09,66.0,0
1569,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1569,8,2025-03-21,2025-03-21,57.0,1
1570,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,1570,12,2025-03-25,2025-03-25,66.0,1
1571,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,1571,10,2025-03-13,2025-03-13,60.0,0
1572,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,1572,8,2025-03-10,2025-03-17,46.0,0
